Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Originalauflösungen;∅ Anrainer DE/LU [€/MWh] Originalauflösungen;Belgien [€/MWh] Originalauflösungen;Dänemark 1 [€/MWh] Originalauflösungen;Dänemark 2 [€/MWh] Originalauflösungen;Frankreich [€/MWh] Originalauflösungen;Niederlande [€/MWh] Originalauflösungen;Norwegen 2 [€/MWh] Originalauflösungen;Österreich [€/MWh] Originalauflösungen;Polen [€/MWh] Originalauflösungen;Schweden 4 [€/MWh] Originalauflösungen;Schweiz [€/MWh] Originalauflösungen;Tschechien [€/MWh] Originalauflösungen;DE/AT/LU [€/MWh] Originalauflösungen;Italien (Nord) [€/MWh] Originalauflösungen;Slowenien [€/MWh] Originalauflösungen;Ungarn [€/MWh] Originalauflösungen
06.01.2025 17:00;06.01.2025 17:15;31,66;78,86;71,89;31,66;31,67;67,50;102,91;32,71;119,02;81,30;31,70;139,99;157,07;-;154,37;135,79;179,08
06.01.2025 17:15;06.01.2025 17:30;31,66;78,86;71,89;31,66;31,67;67,50;102,91;32,71;119,02;81,30;31,70;139,99;157,07;-;154,37;135,79;179,08
06.01.2025 17:30;06.01.2025 17:45;31,66;78,86;71,89;31,66;31,67;67,50;102,91;32,71;119,02;81,30;31,70;139,99;157,07;-;154,37;135,79;179,08
06.01.2025 17:45;06.01.2025 18:00;31,66;78,86;71,89;31,66;31,67;67,50;102,91;32,71;119,02;81,30;31,70;139,99;157,07;-;154,37;135,79;179,08
06.01.2025 18:00;06.01.2025 18:15;31,58;85,31;108,20;31,58;31,59;88,34;126,66;32,41;119,10;77,74;31,91;137,50;153,35;-;155,00;132,54;164,05
06.01.2025 18:15;06.01.2025 18:30;31,58;85,31;108,20;31,58;31,59;88,34;126,66;32,41;119,10;77,74;31,91;137,50;153,35;-;155,00;132,54;164,05
06.01.2025 18:30;06.01.2025 18:45;31,58;85,31;108,20;31,58;31,59;88,34;126,66;32,41;119,10;77,74;31,91;137,50;153,35;-;155,00;132,54;164,05
06.01.2025 18:45;06.01.2025 19:00;31,58;85,31;108,20;31,58;31,59;88,34;126,66;32,41;119,10;77,74;31,91;137,50;153,35;-;155,00;132,54;164,05
06.01.2025 19:00;06.01.2025 19:15;28,74;81,84;94,83;28,01;27,93;79,66;119,95;30,72;120,00;72,91;28,07;134,91;163,26;-;153,30;132,80;161,34
06.01.2025 19:15;06.01.2025 19:30;28,74;81,84;94,83;28,01;27,93;79,66;119,95;30,72;120,00;72,91;28,07;134,91;163,26;-;153,30;132,80;161,34
06.01.2025 19:30;06.01.2025 19:45;28,74;81,84;94,83;28,01;27,93;79,66;119,95;30,72;120,00;72,91;28,07;134,91;163,26;-;153,30;132,80;161,34
06.01.2025 19:45;06.01.2025 20:00;28,74;81,84;94,83;28,01;27,93;79,66;119,95;30,72;120,00;72,91;28,07;134,91;163,26;-;153,30;132,80;161,34
06.01.2025 20:00;06.01.2025 20:15;26,59;74,87;74,32;24,86;23,08;67,18;99,90;29,94;115,08;71,50;22,82;129,80;165,13;-;150,60;127,16;155,22
06.01.2025 20:15;06.01.2025 20:30;26,59;74,87;74,32;24,86;23,08;67,18;99,90;29,94;115,08;71,50;22,82;129,80;165,13;-;150,60;127,16;155,22
06.01.2025 20:30;06.01.2025 20:45;26,59;74,87;74,32;24,86;23,08;67,18;99,90;29,94;115,08;71,50;22,82;129,80;165,13;-;150,60;127,16;155,22
06.01.2025 20:45;06.01.2025 21:00;26,59;74,87;74,32;24,86;23,08;67,18;99,90;29,94;115,08;71,50;22,82;129,80;165,13;-;150,60;127,16;155,22
06.01.2025 21:00;06.01.2025 21:15;13,82;60,88;53,68;13,82;13,65;48,79;79,94;26,57;93,51;55,14;13,47;128,88;142,18;-;147,85;107,47;129,04
06.01.2025 21:15;06.01.2025 21:30;13,82;60,88;53,68;13,82;13,65;48,79;79,94;26,57;93,51;55,14;13,47;128,88;142,18;-;147,85;107,47;129,04
06.01.2025 21:30;06.01.2025 21:45;13,82;60,88;53,68;13,82;13,65;48,79;79,94;26,57;93,51;55,14;13,47;128,88;142,18;-;147,85;107,47;129,04
06.01.2025 21:45;06.01.2025 22:00;13,82;60,88;53,68;13,82;13,65;48,79;79,94;26,57;93,51;55,14;13,47;128,88;142,18;-;147,85;107,47;129,04
06.01.2025 22:00;06.01.2025 22:15;26,94;58,37;53,28;20,42;15,49;48,02;73,43;27,89;99,91;53,44;15,26;125,88;109,00;-;142,85;103,02;122,49
06.01.2025 22:15;06.01.2025 22:30;26,94;58,37;53,28;20,42;15,49;48,02;73,43;27,89;99,91;53,44;15,26;125,88;109,00;-;142,85;103,02;122,49
06.01.2025 22:30;06.01.2025 22:45;26,94;58,37;53,28;20,42;15,49;48,02;73,43;27,89;99,91;53,44;15,26;125,88;109,00;-;142,85;103,02;122,49
06.01.2025 22:45;06.01.2025 23:00;26,94;58,37;53,28;20,42;15,49;48,02;73,43;27,89;99,91;53,44;15,26;125,88;109,00;-;142,85;103,02;122,49
06.01.2025 23:00;06.01.2025 23:15;12,99;43,61;37,00;10,11;8,27;28,80;50,96;26,01;81,22;33,03;8,24;122,13;73,96;-;129,32;74,71;91,93
06.01.2025 23:15;06.01.2025 23:30;12,99;43,61;37,00;10,11;8,27;28,80;50,96;26,01;81,22;33,03;8,24;122,13;73,96;-;129,32;74,71;91,93
06.01.2025 23:30;06.01.2025 23:45;12,99;43,61;37,00;10,11;8,27;28,80;50,96;26,01;81,22;33,03;8,24;122,13;73,96;-;129,32;74,71;91,93
06.01.2025 23:45;07.01.2025 00:00;12,99;43,61;37,00;10,11;8,27;28,80;50,96;26,01;81,22;33,03;8,24;122,13;73,96;-;129,32;74,71;91,93
07.01.2025 00:00;07.01.2025 00:15;19,07;29,81;20,06;13,60;10,61;20,88;19,51;24,68;28,99;24,27;10,28;118,51;36,50;-;130,14;30,93;34,01
07.01.2025 00:15;07.01.2025 00:30;19,07;29,81;20,06;13,60;10,61;20,88;19,51;24,68;28,99;24,27;10,28;118,51;36,50;-;130,14;30,93;34,01
07.01.2025 00:30;07.01.2025 00:45;19,07;29,81;20,06;13,60;10,61;20,88;19,51;24,68;28,99;24,27;10,28;118,51;36,50;-;130,14;30,93;34,01
07.01.2025 00:45;07.01.2025 01:00;19,07;29,81;20,06;13,60;10,61;20,88;19,51;24,68;28,99;24,27;10,28;118,51;36,50;-;130,14;30,93;34,01
07.01.2025 01:00;07.01.2025 01:15;8,71;30,33;6,25;8,71;8,71;6,66;8,71;21,66;60,39;26,11;6,98;115,19;64,29;-;116,26;51,03;58,58
07.01.2025 01:15;07.01.2025 01:30;8,71;30,33;6,25;8,71;8,71;6,66;8,71;21,66;60,39;26,11;6,98;115,19;64,29;-;116,26;51,03;58,58
07.01.2025 01:30;07.01.2025 01:45;8,71;30,33;6,25;8,71;8,71;6,66;8,71;21,66;60,39;26,11;6,98;115,19;64,29;-;116,26;51,03;58,58
07.01.2025 01:45;07.01.2025 02:00;8,71;30,33;6,25;8,71;8,71;6,66;8,71;21,66;60,39;26,11;6,98;115,19;64,29;-;116,26;51,03;58,58
07.01.2025 02:00;07.01.2025 02:15;8,90;29,30;10,40;8,90;5,30;12,54;8,90;20,37;43,36;26,12;5,33;115,86;65,24;-;110,10;45,37;53,33
07.01.2025 02:15;07.01.2025 02:30;8,90;29,30;10,40;8,90;5,30;12,54;8,90;20,37;43,36;26,12;5,33;115,86;65,24;-;110,10;45,37;53,33
07.01.2025 02:30;07.01.2025 02:45;8,90;29,30;10,40;8,90;5,30;12,54;8,90;20,37;43,36;26,12;5,33;115,86;65,24;-;110,10;45,37;53,33
07.01.2025 02:45;07.01.2025 03:00;8,90;29,30;10,40;8,90;5,30;12,54;8,90;20,37;43,36;26,12;5,33;115,86;65,24;-;110,10;45,37;53,33
07.01.2025 03:00;07.01.2025 03:15;5,01;18,34;5,21;5,01;5,01;5,59;5,01;18,74;12,21;8,66;4,17;115,35;16,73;-;109,61;12,21;13,57
07.01.2025 03:15;07.01.2025 03:30;5,01;18,34;5,21;5,01;5,01;5,59;5,01;18,74;12,21;8,66;4,17;115,35;16,73;-;109,61;12,21;13,57
07.01.2025 03:30;07.01.2025 03:45;5,01;18,34;5,21;5,01;5,01;5,59;5,01;18,74;12,21;8,66;4,17;115,35;16,73;-;109,61;12,21;13,57
07.01.2025 03:45;07.01.2025 04:00;5,01;18,34;5,21;5,01;5,01;5,59;5,01;18,74;12,21;8,66;4,17;115,35;16,73;-;109,61;12,21;13,57
07.01.2025 04:00;07.01.2025 04:15;5,13;30,42;0,56;5,13;5,13;0,40;5,13;24,82;75,67;27,59;5,01;111,27;73,90;-;110,10;59,78;69,80
07.01.2025 04:15;07.01.2025 04:30;5,13;30,42;0,56;5,13;5,13;0,40;5,13;24,82;75,67;27,59;5,01;111,27;73,90;-;110,10;59,78;69,80
07.01.2025 04:30;07.01.2025 04:45;5,13;30,42;0,56;5,13;5,13;0,40;5,13;24,82;75,67;27,59;5,01;111,27;73,90;-;110,10;59,78;69,80
07.01.2025 04:45;07.01.2025 05:00;5,13;30,42;0,56;5,13;5,13;0,40;5,13;24,82;75,67;27,59;5,01;111,27;73,90;-;110,10;59,78;69,80
07.01.2025 05:00;07.01.2025 05:15;5,80;37,14;8,28;5,80;5,80;12,49;5,80;28,25;79,95;42,75;5,66;118,40;95,38;-;128,90;76,16;86,73
07.01.2025 05:15;07.01.2025 05:30;5,80;37,14;8,28;5,80;5,80;12,49;5,80;28,25;79,95;42,75;5,66;118,40;95,38;-;128,90;76,16;86,73
07.01.2025 05:30;07.01.2025 05:45;5,80;37,14;8,28;5,80;5,80;12,49;5,80;28,25;79,95;42,75;5,66;118,40;95,38;-;128,90;76,16;86,73
07.01.2025 05:45;07.01.2025 06:00;5,80;37,14;8,28;5,80;5,80;12,49;5,80;28,25;79,95;42,75;5,66;118,40;95,38;-;128,90;76,16;86,73
07.01.2025 06:00;07.01.2025 06:15;48,86;71,32;56,86;44,81;28,08;60,01;60,00;31,50;119,02;99,24;28,02;124,39;132,63;-;154,28;122,04;138,34
07.01.2025 06:15;07.01.2025 06:30;48,86;71,32;56,86;44,81;28,08;60,01;60,00;31,50;119,02;99,24;28,02;124,39;132,63;-;154,28;122,04;138,34
07.01.2025 06:30;07.01.2025 06:45;48,86;71,32;56,86;44,81;28,08;60,01;60,00;31,50;119,02;99,24;28,02;124,39;132,63;-;154,28;122,04;138,34
07.01.2025 06:45;07.01.2025 07:00;48,86;71,32;56,86;44,81;28,08;60,01;60,00;31,50;119,02;99,24;28,02;124,39;132,63;-;154,28;122,04;138,34
07.01.2025 07:00;07.01.2025 07:15;76,83;89,62;99,55;38,03;36,01;97,56;116,56;35,75;132,13;102,53;36,03;131,69;160,00;-;169,45;144,52;171,73
07.01.2025 07:15;07.01.2025 07:30;76,83;89,62;99,55;38,03;36,01;97,56;116,56;35,75;132,13;102,53;36,03;131,69;160,00;-;169,45;144,52;171,73
07.01.2025 07:30;07.01.2025 07:45;76,83;89,62;99,55;38,03;36,01;97,56;116,56;35,75;132,13;102,53;36,03;131,69;160,00;-;169,45;144,52;171,73
07.01.2025 07:45;07.01.2025 08:00;76,83;89,62;99,55;38,03;36,01;97,56;116,56;35,75;132,13;102,53;36,03;131,69;160,00;-;169,45;144,52;171,73
07.01.2025 08:00;07.01.2025 08:15;85,08;96,62;125,91;37,20;37,23;115,00;165,98;36,77;122,62;116,50;37,25;138,40;130,00;-;181,27;130,88;152,33
07.01.2025 08:15;07.01.2025 08:30;85,08;96,62;125,91;37,20;37,23;115,00;165,98;36,77;122,62;116,50;37,25;138,40;130,00;-;181,27;130,88;152,33
07.01.2025 08:30;07.01.2025 08:45;85,08;96,62;125,91;37,20;37,23;115,00;165,98;36,77;122,62;116,50;37,25;138,40;130,00;-;181,27;130,88;152,33
07.01.2025 08:45;07.01.2025 09:00;85,08;96,62;125,91;37,20;37,23;115,00;165,98;36,77;122,62;116,50;37,25;138,40;130,00;-;181,27;130,88;152,33
07.01.2025 09:00;07.01.2025 09:15;84,24;92,48;111,92;35,01;35,01;105,18;138,50;35,34;132,95;119,43;35,01;134,50;134,47;-;169,45;131,42;134,47
07.01.2025 09:15;07.01.2025 09:30;84,24;92,48;111,92;35,01;35,01;105,18;138,50;35,34;132,95;119,43;35,01;134,50;134,47;-;169,45;131,42;134,47
07.01.2025 09:30;07.01.2025 09:45;84,24;92,48;111,92;35,01;35,01;105,18;138,50;35,34;132,95;119,43;35,01;134,50;134,47;-;169,45;131,42;134,47
07.01.2025 09:45;07.01.2025 10:00;84,24;92,48;111,92;35,01;35,01;105,18;138,50;35,34;132,95;119,43;35,01;134,50;134,47;-;169,45;131,42;134,47
07.01.2025 10:00;07.01.2025 10:15;75,25;85,01;98,21;34,27;34,27;93,49;110,74;35,30;123,87;101,93;34,27;133,78;135,00;-;150,00;122,06;124,11
07.01.2025 10:15;07.01.2025 10:30;75,25;85,01;98,21;34,27;34,27;93,49;110,74;35,30;123,87;101,93;34,27;133,78;135,00;-;150,00;122,06;124,11
07.01.2025 10:30;07.01.2025 10:45;75,25;85,01;98,21;34,27;34,27;93,49;110,74;35,30;123,87;101,93;34,27;133,78;135,00;-;150,00;122,06;124,11
07.01.2025 10:45;07.01.2025 11:00;75,25;85,01;98,21;34,27;34,27;93,49;110,74;35,30;123,87;101,93;34,27;133,78;135,00;-;150,00;122,06;124,11
07.01.2025 11:00;07.01.2025 11:15;62,80;79,18;74,91;34,65;34,65;74,93;79,95;34,42;135,00;97,82;34,65;136,04;134,00;-;145,01;121,55;124,60
07.01.2025 11:15;07.01.2025 11:30;62,80;79,18;74,91;34,65;34,65;74,93;79,95;34,42;135,00;97,82;34,65;136,04;134,00;-;145,01;121,55;124,60
07.01.2025 11:30;07.01.2025 11:45;62,80;79,18;74,91;34,65;34,65;74,93;79,95;34,42;135,00;97,82;34,65;136,04;134,00;-;145,01;121,55;124,60
07.01.2025 11:45;07.01.2025 12:00;62,80;79,18;74,91;34,65;34,65;74,93;79,95;34,42;135,00;97,82;34,65;136,04;134,00;-;145,01;121,55;124,60
07.01.2025 12:00;07.01.2025 12:15;62,44;77,07;68,96;33,33;33,33;71,25;70,10;34,32;135,12;98,41;33,30;131,54;138,10;-;135,12;122,26;126,12
07.01.2025 12:15;07.01.2025 12:30;62,44;77,07;68,96;33,33;33,33;71,25;70,10;34,32;135,12;98,41;33,30;131,54;138,10;-;135,12;122,26;126,12
07.01.2025 12:30;07.01.2025 12:45;62,44;77,07;68,96;33,33;33,33;71,25;70,10;34,32;135,12;98,41;33,30;131,54;138,10;-;135,12;122,26;126,12
07.01.2025 12:45;07.01.2025 13:00;62,44;77,07;68,96;33,33;33,33;71,25;70,10;34,32;135,12;98,41;33,30;131,54;138,10;-;135,12;122,26;126,12
07.01.2025 13:00;07.01.2025 13:15;63,90;79,86;69,10;33,27;33,27;73,12;67,33;34,25;133,91;111,70;33,27;129,20;160,00;-;133,91;128,65;135,98
07.01.2025 13:15;07.01.2025 13:30;63,90;79,86;69,10;33,27;33,27;73,12;67,33;34,25;133,91;111,70;33,27;129,20;160,00;-;133,91;128,65;135,98
07.01.2025 13:30;07.01.2025 13:45;63,90;79,86;69,10;33,27;33,27;73,12;67,33;34,25;133,91;111,70;33,27;129,20;160,00;-;133,91;128,65;135,98
07.01.2025 13:45;07.01.2025 14:00;63,90;79,86;69,10;33,27;33,27;73,12;67,33;34,25;133,91;111,70;33,27;129,20;160,00;-;133,91;128,65;135,98
07.01.2025 14:00;07.01.2025 14:15;72,56;82,45;76,42;33,28;33,28;79,76;75,00;34,27;144,21;113,44;33,22;134,05;150,00;-;143,40;139,39;143,12
07.01.2025 14:15;07.01.2025 14:30;72,56;82,45;76,42;33,28;33,28;79,76;75,00;34,27;144,21;113,44;33,22;134,05;150,00;-;143,40;139,39;143,12
07.01.2025 14:30;07.01.2025 14:45;72,56;82,45;76,42;33,28;33,28;79,76;75,00;34,27;144,21;113,44;33,22;134,05;150,00;-;143,40;139,39;143,12
07.01.2025 14:45;07.01.2025 15:00;72,56;82,45;76,42;33,28;33,28;79,76;75,00;34,27;144,21;113,44;33,22;134,05;150,00;-;143,40;139,39;143,12
07.01.2025 15:00;07.01.2025 15:15;78,11;85,34;83,16;33,25;33,25;85,00;84,90;34,23;155,61;120,57;33,22;140,60;135,00;-;150,80;147,14;151,25
07.01.2025 15:15;07.01.2025 15:30;78,11;85,34;83,16;33,25;33,25;85,00;84,90;34,23;155,61;120,57;33,22;140,60;135,00;-;150,80;147,14;151,25
07.01.2025 15:30;07.01.2025 15:45;78,11;85,34;83,16;33,25;33,25;85,00;84,90;34,23;155,61;120,57;33,22;140,60;135,00;-;150,80;147,14;151,25
07.01.2025 15:45;07.01.2025 16:00;78,11;85,34;83,16;33,25;33,25;85,00;84,90;34,23;155,61;120,57;33,22;140,60;135,00;-;150,80;147,14;151,25
07.01.2025 16:00;07.01.2025 16:15;79,98;93,37;104,34;35,05;35,04;100,64;125,58;34,95;144,98;130,59;35,01;145,89;135,00;-;161,46;149,54;167,75
07.01.2025 16:15;07.01.2025 16:30;79,98;93,37;104,34;35,05;35,04;100,64;125,58;34,95;144,98;130,59;35,01;145,89;135,00;-;161,46;149,54;167,75
07.01.2025 16:30;07.01.2025 16:45;79,98;93,37;104,34;35,05;35,04;100,64;125,58;34,95;144,98;130,59;35,01;145,89;135,00;-;161,46;149,54;167,75
07.01.2025 16:45;07.01.2025 17:00;79,98;93,37;104,34;35,05;35,04;100,64;125,58;34,95;144,98;130,59;35,01;145,89;135,00;-;161,46;149,54;167,75
07.01.2025 17:00;07.01.2025 17:15;96,03;98,61;124,83;38,45;44,26;118,34;160,70;35,52;135,61;109,79;36,27;145,90;135,00;-;170,00;145,43;176,73
07.01.2025 17:15;07.01.2025 17:30;96,03;98,61;124,83;38,45;44,26;118,34;160,70;35,52;135,61;109,79;36,27;145,90;135,00;-;170,00;145,43;176,73
07.01.2025 17:30;07.01.2025 17:45;96,03;98,61;124,83;38,45;44,26;118,34;160,70;35,52;135,61;109,79;36,27;145,90;135,00;-;170,00;145,43;176,73
07.01.2025 17:45;07.01.2025 18:00;96,03;98,61;124,83;38,45;44,26;118,34;160,70;35,52;135,61;109,79;36,27;145,90;135,00;-;170,00;145,43;176,73
07.01.2025 18:00;07.01.2025 18:15;101,11;101,23;140,00;35,01;35,01;128,87;173,86;34,93;135,56;113,29;34,98;142,06;140,00;-;162,14;144,08;167,25
07.01.2025 18:15;07.01.2025 18:30;101,11;101,23;140,00;35,01;35,01;128,87;173,86;34,93;135,56;113,29;34,98;142,06;140,00;-;162,14;144,08;167,25
07.01.2025 18:30;07.01.2025 18:45;101,11;101,23;140,00;35,01;35,01;128,87;173,86;34,93;135,56;113,29;34,98;142,06;140,00;-;162,14;144,08;167,25
07.01.2025 18:45;07.01.2025 19:00;101,11;101,23;140,00;35,01;35,01;128,87;173,86;34,93;135,56;113,29;34,98;142,06;140,00;-;162,14;144,08;167,25
07.01.2025 19:00;07.01.2025 19:15;86,21;96,82;144,12;33,18;33,53;125,00;127,50;33,94;139,01;105,87;32,93;139,97;150,00;-;163,00;148,06;163,04
07.01.2025 19:15;07.01.2025 19:30;86,21;96,82;144,12;33,18;33,53;125,00;127,50;33,94;139,01;105,87;32,93;139,97;150,00;-;163,00;148,06;163,04
07.01.2025 19:30;07.01.2025 19:45;86,21;96,82;144,12;33,18;33,53;125,00;127,50;33,94;139,01;105,87;32,93;139,97;150,00;-;163,00;148,06;163,04
07.01.2025 19:45;07.01.2025 20:00;86,21;96,82;144,12;33,18;33,53;125,00;127,50;33,94;139,01;105,87;32,93;139,97;150,00;-;163,00;148,06;163,04
07.01.2025 20:00;07.01.2025 20:15;78,01;83,63;120,06;25,20;23,25;107,24;102,90;33,73;125,21;93,49;23,23;135,00;130,67;-;150,00;136,85;154,62
07.01.2025 20:15;07.01.2025 20:30;78,01;83,63;120,06;25,20;23,25;107,24;102,90;33,73;125,21;93,49;23,23;135,00;130,67;-;150,00;136,85;154,62
07.01.2025 20:30;07.01.2025 20:45;78,01;83,63;120,06;25,20;23,25;107,24;102,90;33,73;125,21;93,49;23,23;135,00;130,67;-;150,00;136,85;154,62
07.01.2025 20:45;07.01.2025 21:00;78,01;83,63;120,06;25,20;23,25;107,24;102,90;33,73;125,21;93,49;23,23;135,00;130,67;-;150,00;136,85;154,62
07.01.2025 21:00;07.01.2025 21:15;72,45;74,68;105,70;20,02;22,43;100,55;97,60;33,66;111,66;82,88;6,20;131,90;108,87;-;140,43;122,34;138,21
07.01.2025 21:15;07.01.2025 21:30;72,45;74,68;105,70;20,02;22,43;100,55;97,60;33,66;111,66;82,88;6,20;131,90;108,87;-;140,43;122,34;138,21
07.01.2025 21:30;07.01.2025 21:45;72,45;74,68;105,70;20,02;22,43;100,55;97,60;33,66;111,66;82,88;6,20;131,90;108,87;-;140,43;122,34;138,21
07.01.2025 21:45;07.01.2025 22:00;72,45;74,68;105,70;20,02;22,43;100,55;97,60;33,66;111,66;82,88;6,20;131,90;108,87;-;140,43;122,34;138,21
07.01.2025 22:00;07.01.2025 22:15;72,45;71,76;111,04;22,60;23,22;98,53;82,20;33,54;104,04;79,23;4,86;131,90;98,17;-;135,77;112,47;124,54
07.01.2025 22:15;07.01.2025 22:30;72,45;71,76;111,04;22,60;23,22;98,53;82,20;33,54;104,04;79,23;4,86;131,90;98,17;-;135,77;112,47;124,54
07.01.2025 22:30;07.01.2025 22:45;72,45;71,76;111,04;22,60;23,22;98,53;82,20;33,54;104,04;79,23;4,86;131,90;98,17;-;135,77;112,47;124,54
07.01.2025 22:45;07.01.2025 23:00;72,45;71,76;111,04;22,60;23,22;98,53;82,20;33,54;104,04;79,23;4,86;131,90;98,17;-;135,77;112,47;124,54
07.01.2025 23:00;07.01.2025 23:15;50,04;65,02;107,09;37,18;12,42;89,27;80,01;33,60;98,72;50,24;3,87;128,02;74,79;-;130,11;112,04;98,79
07.01.2025 23:15;07.01.2025 23:30;50,04;65,02;107,09;37,18;12,42;89,27;80,01;33,60;98,72;50,24;3,87;128,02;74,79;-;130,11;112,04;98,79
07.01.2025 23:30;07.01.2025 23:45;50,04;65,02;107,09;37,18;12,42;89,27;80,01;33,60;98,72;50,24;3,87;128,02;74,79;-;130,11;112,04;98,79
07.01.2025 23:45;08.01.2025 00:00;50,04;65,02;107,09;37,18;12,42;89,27;80,01;33,60;98,72;50,24;3,87;128,02;74,79;-;130,11;112,04;98,79
08.01.2025 00:00;08.01.2025 00:15;71,05;59,93;75,65;20,50;13,18;74,23;66,19;33,44;84,74;71,82;12,43;115,19;91,90;-;123,90;83,43;84,48
08.01.2025 00:15;08.01.2025 00:30;71,05;59,93;75,65;20,50;13,18;74,23;66,19;33,44;84,74;71,82;12,43;115,19;91,90;-;123,90;83,43;84,48
08.01.2025 00:30;08.01.2025 00:45;71,05;59,93;75,65;20,50;13,18;74,23;66,19;33,44;84,74;71,82;12,43;115,19;91,90;-;123,90;83,43;84,48
08.01.2025 00:45;08.01.2025 01:00;71,05;59,93;75,65;20,50;13,18;74,23;66,19;33,44;84,74;71,82;12,43;115,19;91,90;-;123,90;83,43;84,48
08.01.2025 01:00;08.01.2025 01:15;68,01;55,93;75,07;23,34;13,66;69,50;52,96;32,99;84,87;65,79;12,88;109,69;74,49;-;109,73;76,02;75,07
08.01.2025 01:15;08.01.2025 01:30;68,01;55,93;75,07;23,34;13,66;69,50;52,96;32,99;84,87;65,79;12,88;109,69;74,49;-;109,73;76,02;75,07
08.01.2025 01:30;08.01.2025 01:45;68,01;55,93;75,07;23,34;13,66;69,50;52,96;32,99;84,87;65,79;12,88;109,69;74,49;-;109,73;76,02;75,07
08.01.2025 01:45;08.01.2025 02:00;68,01;55,93;75,07;23,34;13,66;69,50;52,96;32,99;84,87;65,79;12,88;109,69;74,49;-;109,73;76,02;75,07
08.01.2025 02:00;08.01.2025 02:15;63,34;53,84;64,12;23,93;23,26;59,97;50,17;32,96;87,45;55,98;17,61;104,36;72,45;-;106,48;74,03;72,94
08.01.2025 02:15;08.01.2025 02:30;63,34;53,84;64,12;23,93;23,26;59,97;50,17;32,96;87,45;55,98;17,61;104,36;72,45;-;106,48;74,03;72,94
08.01.2025 02:30;08.01.2025 02:45;63,34;53,84;64,12;23,93;23,26;59,97;50,17;32,96;87,45;55,98;17,61;104,36;72,45;-;106,48;74,03;72,94
08.01.2025 02:45;08.01.2025 03:00;63,34;53,84;64,12;23,93;23,26;59,97;50,17;32,96;87,45;55,98;17,61;104,36;72,45;-;106,48;74,03;72,94
08.01.2025 03:00;08.01.2025 03:15;57,01;50,40;54,55;23,07;17,88;53,00;49,90;32,86;80,00;53,09;16,83;102,32;70,87;-;101,25;69,67;69,99
08.01.2025 03:15;08.01.2025 03:30;57,01;50,40;54,55;23,07;17,88;53,00;49,90;32,86;80,00;53,09;16,83;102,32;70,87;-;101,25;69,67;69,99
08.01.2025 03:30;08.01.2025 03:45;57,01;50,40;54,55;23,07;17,88;53,00;49,90;32,86;80,00;53,09;16,83;102,32;70,87;-;101,25;69,67;69,99
08.01.2025 03:45;08.01.2025 04:00;57,01;50,40;54,55;23,07;17,88;53,00;49,90;32,86;80,00;53,09;16,83;102,32;70,87;-;101,25;69,67;69,99
08.01.2025 04:00;08.01.2025 04:15;66,29;55,50;62,93;26,38;21,49;59,52;52,80;32,79;103,04;53,49;20,25;103,28;74,49;-;106,40;86,77;83,14
08.01.2025 04:15;08.01.2025 04:30;66,29;55,50;62,93;26,38;21,49;59,52;52,80;32,79;103,04;53,49;20,25;103,28;74,49;-;106,40;86,77;83,14
08.01.2025 04:30;08.01.2025 04:45;66,29;55,50;62,93;26,38;21,49;59,52;52,80;32,79;103,04;53,49;20,25;103,28;74,49;-;106,40;86,77;83,14
08.01.2025 04:45;08.01.2025 05:00;66,29;55,50;62,93;26,38;21,49;59,52;52,80;32,79;103,04;53,49;20,25;103,28;74,49;-;106,40;86,77;83,14
08.01.2025 05:00;08.01.2025 05:15;72,07;64,80;69,41;28,46;23,90;70,20;68,93;33,25;104,99;79,18;22,52;117,28;94,72;-;114,47;101,53;110,43
08.01.2025 05:15;08.01.2025 05:30;72,07;64,80;69,41;28,46;23,90;70,20;68,93;33,25;104,99;79,18;22,52;117,28;94,72;-;114,47;101,53;110,43
08.01.2025 05:30;08.01.2025 05:45;72,07;64,80;69,41;28,46;23,90;70,20;68,93;33,25;104,99;79,18;22,52;117,28;94,72;-;114,47;101,53;110,43
08.01.2025 05:45;08.01.2025 06:00;72,07;64,80;69,41;28,46;23,90;70,20;68,93;33,25;104,99;79,18;22,52;117,28;94,72;-;114,47;101,53;110,43
08.01.2025 06:00;08.01.2025 06:15;82,70;81,34;100,00;30,99;26,37;97,41;75,10;35,99;120,10;104,62;24,94;129,85;149,35;-;131,30;124,83;132,36
08.01.2025 06:15;08.01.2025 06:30;82,70;81,34;100,00;30,99;26,37;97,41;75,10;35,99;120,10;104,62;24,94;129,85;149,35;-;131,30;124,83;132,36
08.01.2025 06:30;08.01.2025 06:45;82,70;81,34;100,00;30,99;26,37;97,41;75,10;35,99;120,10;104,62;24,94;129,85;149,35;-;131,30;124,83;132,36
08.01.2025 06:45;08.01.2025 07:00;82,70;81,34;100,00;30,99;26,37;97,41;75,10;35,99;120,10;104,62;24,94;129,85;149,35;-;131,30;124,83;132,36
08.01.2025 07:00;08.01.2025 07:15;100,73;99,91;132,35;46,50;45,43;124,39;120,46;47,17;138,95;116,17;43,64;136,03;147,92;-;149,00;149,00;158,96
08.01.2025 07:15;08.01.2025 07:30;100,73;99,91;132,35;46,50;45,43;124,39;120,46;47,17;138,95;116,17;43,64;136,03;147,92;-;149,00;149,00;158,96
