GemName,OrtName,Landuse,WegeDauer,Anzahl
Breisach am Rhein,Niederrimsingen,industrial,30,0
Breisach am Rhein,Niederrimsingen,industrial,40,8
Breisach am Rhein,Niederrimsingen,industrial,120,7
Breisach am Rhein,Niederrimsingen,residential,0,0
Breisach am Rhein,Niederrimsingen,residential,5,85
Breisach am Rhein,Niederrimsingen,residential,10,208
Breisach am Rhein,Niederrimsingen,residential,15,74
Breisach am Rhein,Niederrimsingen,residential,20,4
Breisach am Rhein,Niederrimsingen,residential,25,1
Breisach am Rhein,Niederrimsingen,residential,30,0
Breisach am Rhein,Niederrimsingen,residential,40,0
Breisach am Rhein,Niederrimsingen,residential,120,0
Breisach am Rhein,Niederrimsingen,unbekannt,0,0
Breisach am Rhein,Niederrimsingen,unbekannt,5,2
Breisach am Rhein,Niederrimsingen,unbekannt,10,0
Breisach am Rhein,Niederrimsingen,unbekannt,15,0
Breisach am Rhein,Niederrimsingen,unbekannt,20,0
Breisach am Rhein,Niederrimsingen,unbekannt,25,0
Breisach am Rhein,Niederrimsingen,unbekannt,30,0
Breisach am Rhein,Niederrimsingen,unbekannt,40,0
Breisach am Rhein,Niederrimsingen,unbekannt,120,0
Breisach am Rhein,Oberrimsingen,commercial,0,0
Breisach am Rhein,Oberrimsingen,commercial,5,0
Breisach am Rhein,Oberrimsingen,commercial,10,0
Breisach am Rhein,Oberrimsingen,commercial,15,0
Breisach am Rhein,Oberrimsingen,commercial,20,0
Breisach am Rhein,Oberrimsingen,commercial,25,0
Breisach am Rhein,Oberrimsingen,commercial,30,0
Breisach am Rhein,Oberrimsingen,commercial,40,0
Breisach am Rhein,Oberrimsingen,commercial,120,0
Breisach am Rhein,Oberrimsingen,farmyard,0,0
Breisach am Rhein,Oberrimsingen,farmyard,5,0
Breisach am Rhein,Oberrimsingen,farmyard,10,0
Breisach am Rhein,Oberrimsingen,farmyard,15,0
Breisach am Rhein,Oberrimsingen,farmyard,20,0
Breisach am Rhein,Oberrimsingen,farmyard,25,0
Breisach am Rhein,Oberrimsingen,farmyard,30,0
Breisach am Rhein,Oberrimsingen,farmyard,40,0
Breisach am Rhein,Oberrimsingen,farmyard,120,5
Breisach am Rhein,Oberrimsingen,industrial,0,0
Breisach am Rhein,Oberrimsingen,industrial,5,0
Breisach am Rhein,Oberrimsingen,industrial,10,1
Breisach am Rhein,Oberrimsingen,industrial,15,15
Breisach am Rhein,Oberrimsingen,industrial,20,0
Breisach am Rhein,Oberrimsingen,industrial,25,0
Breisach am Rhein,Oberrimsingen,industrial,30,0
Breisach am Rhein,Oberrimsingen,industrial,40,0
Breisach am Rhein,Oberrimsingen,industrial,120,5
Breisach am Rhein,Oberrimsingen,residential,0,0
Breisach am Rhein,Oberrimsingen,residential,5,89
Breisach am Rhein,Oberrimsingen,residential,10,190
Breisach am Rhein,Oberrimsingen,residential,15,181
Breisach am Rhein,Oberrimsingen,residential,20,17
Breisach am Rhein,Oberrimsingen,residential,25,0
Breisach am Rhein,Oberrimsingen,residential,30,0
Breisach am Rhein,Oberrimsingen,residential,40,3
Breisach am Rhein,Oberrimsingen,residential,120,48
Breisach am Rhein,Oberrimsingen,unbekannt,0,0
Breisach am Rhein,Oberrimsingen,unbekannt,5,0
Breisach am Rhein,Oberrimsingen,unbekannt,10,1
Breisach am Rhein,Oberrimsingen,unbekannt,15,2
Breisach am Rhein,Oberrimsingen,unbekannt,20,0
Breisach am Rhein,Oberrimsingen,unbekannt,25,0
Breisach am Rhein,Oberrimsingen,unbekannt,30,0
Breisach am Rhein,Oberrimsingen,unbekannt,40,1
Breisach am Rhein,Oberrimsingen,unbekannt,120,0
Breisach am Rhein,Breisach am Rhein,commercial,0,0
Breisach am Rhein,Breisach am Rhein,commercial,5,0
Breisach am Rhein,Breisach am Rhein,commercial,10,0
Breisach am Rhein,Breisach am Rhein,commercial,15,0
Breisach am Rhein,Breisach am Rhein,commercial,20,0
Breisach am Rhein,Breisach am Rhein,commercial,25,0
Breisach am Rhein,Breisach am Rhein,commercial,30,0
Breisach am Rhein,Breisach am Rhein,commercial,40,0
Breisach am Rhein,Breisach am Rhein,commercial,120,0
Breisach am Rhein,Breisach am Rhein,farmyard,0,0
Breisach am Rhein,Breisach am Rhein,farmyard,5,0
Breisach am Rhein,Breisach am Rhein,farmyard,10,0
Breisach am Rhein,Breisach am Rhein,farmyard,15,0
Breisach am Rhein,Breisach am Rhein,farmyard,20,0
Breisach am Rhein,Breisach am Rhein,farmyard,25,0
Breisach am Rhein,Breisach am Rhein,farmyard,30,0
Breisach am Rhein,Breisach am Rhein,farmyard,40,0
Breisach am Rhein,Breisach am Rhein,farmyard,120,0
Breisach am Rhein,Breisach am Rhein,industrial,0,0
Breisach am Rhein,Breisach am Rhein,industrial,5,0
Breisach am Rhein,Breisach am Rhein,industrial,10,0
Breisach am Rhein,Breisach am Rhein,industrial,15,0
Breisach am Rhein,Breisach am Rhein,industrial,20,0
Breisach am Rhein,Breisach am Rhein,industrial,25,0
Breisach am Rhein,Breisach am Rhein,industrial,30,0
Breisach am Rhein,Breisach am Rhein,industrial,40,0
Breisach am Rhein,Breisach am Rhein,industrial,120,0
Breisach am Rhein,Breisach am Rhein,residential,0,0
Breisach am Rhein,Breisach am Rhein,residential,5,0
Breisach am Rhein,Breisach am Rhein,residential,10,0
Breisach am Rhein,Breisach am Rhein,residential,15,0
Breisach am Rhein,Breisach am Rhein,residential,20,0
Breisach am Rhein,Breisach am Rhein,residential,25,0
Breisach am Rhein,Breisach am Rhein,residential,30,0
Breisach am Rhein,Breisach am Rhein,residential,40,0
Breisach am Rhein,Breisach am Rhein,residential,120,0
Breisach am Rhein,Breisach am Rhein,unbekannt,0,0
Breisach am Rhein,Breisach am Rhein,unbekannt,5,0
Breisach am Rhein,Breisach am Rhein,unbekannt,10,0
Breisach am Rhein,Breisach am Rhein,unbekannt,15,0
Breisach am Rhein,Breisach am Rhein,unbekannt,20,0
Breisach am Rhein,Breisach am Rhein,unbekannt,25,0
Breisach am Rhein,Breisach am Rhein,unbekannt,30,0
Breisach am Rhein,Breisach am Rhein,unbekannt,40,0
Breisach am Rhein,Breisach am Rhein,unbekannt,120,0
