GemName,OrtName,Landuse,WegeDauer,Anzahl
Eisenbach,Eisenbach,industrial,5,0
Eisenbach,Eisenbach,industrial,10,0
Eisenbach,Eisenbach,industrial,15,0
Eisenbach,Eisenbach,industrial,20,0
Eisenbach,Eisenbach,industrial,25,0
Eisenbach,Eisenbach,industrial,30,0
Eisenbach,Eisenbach,industrial,40,0
Eisenbach,Eisenbach,industrial,120,0
Eisenbach,Eisenbach,residential,0,0
Eisenbach,Eisenbach,residential,5,0
Eisenbach,Eisenbach,residential,10,0
Eisenbach,Eisenbach,residential,15,0
Eisenbach,Eisenbach,residential,20,0
Eisenbach,Eisenbach,residential,25,0
Eisenbach,Eisenbach,residential,30,0
Eisenbach,Eisenbach,residential,40,0
Eisenbach,Eisenbach,residential,120,0
Eisenbach,Eisenbach,unbekannt,0,0
Eisenbach,Eisenbach,unbekannt,5,0
Eisenbach,Eisenbach,unbekannt,10,0
Eisenbach,Eisenbach,unbekannt,15,0
Eisenbach,Eisenbach,unbekannt,20,0
Eisenbach,Eisenbach,unbekannt,25,0
Eisenbach,Eisenbach,unbekannt,30,0
Eisenbach,Eisenbach,unbekannt,40,1
Eisenbach,Eisenbach,unbekannt,120,0
