GemName,OrtName,Landuse,WegeDauer,Anzahl
March,March,commercial,40,0
March,March,commercial,120,0
March,March,farmyard,0,0
March,March,farmyard,5,0
March,March,farmyard,10,0
March,March,farmyard,15,0
March,March,farmyard,20,0
March,March,farmyard,25,0
March,March,farmyard,30,0
March,March,farmyard,40,0
March,March,farmyard,120,0
March,March,industrial,0,0
March,March,industrial,5,0
March,March,industrial,10,0
March,March,industrial,15,0
March,March,industrial,20,0
March,March,industrial,25,0
March,March,industrial,30,0
March,March,industrial,40,0
March,March,industrial,120,0
March,March,residential,0,0
March,March,residential,5,0
March,March,residential,10,0
March,March,residential,15,0
March,March,residential,20,0
March,March,residential,25,0
March,March,residential,30,0
March,March,residential,40,0
March,March,residential,120,0
March,March,unbekannt,0,0
March,March,unbekannt,5,0
March,March,unbekannt,10,0
March,March,unbekannt,15,0
March,March,unbekannt,20,0
March,March,unbekannt,25,0
March,March,unbekannt,30,0
March,March,unbekannt,40,0
March,March,unbekannt,120,0
