GemName,OrtName,Landuse,WegeDauer,Anzahl
Bollschweil,Bollschweil,industrial,15,0
Bollschweil,Bollschweil,industrial,20,0
Bollschweil,Bollschweil,industrial,25,0
Bollschweil,Bollschweil,industrial,30,0
Bollschweil,Bollschweil,industrial,40,0
Bollschweil,Bollschweil,industrial,120,0
Bollschweil,Bollschweil,residential,0,0
Bollschweil,Bollschweil,residential,5,0
Bollschweil,Bollschweil,residential,10,0
Bollschweil,Bollschweil,residential,15,0
Bollschweil,Bollschweil,residential,20,0
Bollschweil,Bollschweil,residential,25,0
Bollschweil,Bollschweil,residential,30,0
Bollschweil,Bollschweil,residential,40,0
Bollschweil,Bollschweil,residential,120,0
Bollschweil,Bollschweil,unbekannt,0,0
Bollschweil,Bollschweil,unbekannt,5,0
Bollschweil,Bollschweil,unbekannt,10,0
Bollschweil,Bollschweil,unbekannt,15,0
Bollschweil,Bollschweil,unbekannt,20,0
Bollschweil,Bollschweil,unbekannt,25,0
Bollschweil,Bollschweil,unbekannt,30,0
Bollschweil,Bollschweil,unbekannt,40,0
Bollschweil,Bollschweil,unbekannt,120,0
