GemName,OrtName,Landuse,WegeDauer,Anzahl
Vogtsburg im Kaiserstuhl,Bischoffingen,commercial,30,0
Vogtsburg im Kaiserstuhl,Bischoffingen,commercial,40,0
Vogtsburg im Kaiserstuhl,Bischoffingen,commercial,120,2
Vogtsburg im Kaiserstuhl,Bischoffingen,farmyard,0,0
Vogtsburg im Kaiserstuhl,Bischoffingen,farmyard,5,0
Vogtsburg im Kaiserstuhl,Bischoffingen,farmyard,10,0
Vogtsburg im Kaiserstuhl,Bischoffingen,farmyard,15,0
Vogtsburg im Kaiserstuhl,Bischoffingen,farmyard,20,0
Vogtsburg im Kaiserstuhl,Bischoffingen,farmyard,25,0
Vogtsburg im Kaiserstuhl,Bischoffingen,farmyard,30,0
Vogtsburg im Kaiserstuhl,Bischoffingen,farmyard,40,0
Vogtsburg im Kaiserstuhl,Bischoffingen,farmyard,120,8
Vogtsburg im Kaiserstuhl,Bischoffingen,industrial,0,0
Vogtsburg im Kaiserstuhl,Bischoffingen,industrial,5,0
Vogtsburg im Kaiserstuhl,Bischoffingen,industrial,10,0
Vogtsburg im Kaiserstuhl,Bischoffingen,industrial,15,0
Vogtsburg im Kaiserstuhl,Bischoffingen,industrial,20,0
Vogtsburg im Kaiserstuhl,Bischoffingen,industrial,25,0
Vogtsburg im Kaiserstuhl,Bischoffingen,industrial,30,0
Vogtsburg im Kaiserstuhl,Bischoffingen,industrial,40,0
Vogtsburg im Kaiserstuhl,Bischoffingen,industrial,120,0
Vogtsburg im Kaiserstuhl,Bischoffingen,residential,0,0
Vogtsburg im Kaiserstuhl,Bischoffingen,residential,5,0
Vogtsburg im Kaiserstuhl,Bischoffingen,residential,10,0
Vogtsburg im Kaiserstuhl,Bischoffingen,residential,15,0
Vogtsburg im Kaiserstuhl,Bischoffingen,residential,20,0
Vogtsburg im Kaiserstuhl,Bischoffingen,residential,25,0
Vogtsburg im Kaiserstuhl,Bischoffingen,residential,30,0
Vogtsburg im Kaiserstuhl,Bischoffingen,residential,40,31
Vogtsburg im Kaiserstuhl,Bischoffingen,residential,120,198
Vogtsburg im Kaiserstuhl,Bischoffingen,unbekannt,0,0
Vogtsburg im Kaiserstuhl,Bischoffingen,unbekannt,5,0
Vogtsburg im Kaiserstuhl,Bischoffingen,unbekannt,10,0
Vogtsburg im Kaiserstuhl,Bischoffingen,unbekannt,15,0
Vogtsburg im Kaiserstuhl,Bischoffingen,unbekannt,20,0
Vogtsburg im Kaiserstuhl,Bischoffingen,unbekannt,25,0
Vogtsburg im Kaiserstuhl,Bischoffingen,unbekannt,30,0
Vogtsburg im Kaiserstuhl,Bischoffingen,unbekannt,40,0
Vogtsburg im Kaiserstuhl,Bischoffingen,unbekannt,120,3
Vogtsburg im Kaiserstuhl,Oberbergen,commercial,0,0
Vogtsburg im Kaiserstuhl,Oberbergen,commercial,5,0
Vogtsburg im Kaiserstuhl,Oberbergen,commercial,10,0
Vogtsburg im Kaiserstuhl,Oberbergen,commercial,15,0
Vogtsburg im Kaiserstuhl,Oberbergen,commercial,20,1
Vogtsburg im Kaiserstuhl,Oberbergen,commercial,25,0
Vogtsburg im Kaiserstuhl,Oberbergen,commercial,30,0
Vogtsburg im Kaiserstuhl,Oberbergen,commercial,40,0
Vogtsburg im Kaiserstuhl,Oberbergen,commercial,120,0
Vogtsburg im Kaiserstuhl,Oberbergen,farmyard,0,0
Vogtsburg im Kaiserstuhl,Oberbergen,farmyard,5,0
Vogtsburg im Kaiserstuhl,Oberbergen,farmyard,10,0
Vogtsburg im Kaiserstuhl,Oberbergen,farmyard,15,0
Vogtsburg im Kaiserstuhl,Oberbergen,farmyard,20,1
Vogtsburg im Kaiserstuhl,Oberbergen,farmyard,25,0
Vogtsburg im Kaiserstuhl,Oberbergen,farmyard,30,0
Vogtsburg im Kaiserstuhl,Oberbergen,farmyard,40,0
Vogtsburg im Kaiserstuhl,Oberbergen,farmyard,120,0
Vogtsburg im Kaiserstuhl,Oberbergen,industrial,0,0
Vogtsburg im Kaiserstuhl,Oberbergen,industrial,5,0
Vogtsburg im Kaiserstuhl,Oberbergen,industrial,10,0
Vogtsburg im Kaiserstuhl,Oberbergen,industrial,15,0
Vogtsburg im Kaiserstuhl,Oberbergen,industrial,20,0
Vogtsburg im Kaiserstuhl,Oberbergen,industrial,25,0
Vogtsburg im Kaiserstuhl,Oberbergen,industrial,30,0
Vogtsburg im Kaiserstuhl,Oberbergen,industrial,40,0
Vogtsburg im Kaiserstuhl,Oberbergen,industrial,120,0
Vogtsburg im Kaiserstuhl,Oberbergen,residential,0,0
Vogtsburg im Kaiserstuhl,Oberbergen,residential,5,0
Vogtsburg im Kaiserstuhl,Oberbergen,residential,10,6
Vogtsburg im Kaiserstuhl,Oberbergen,residential,15,1
Vogtsburg im Kaiserstuhl,Oberbergen,residential,20,1
Vogtsburg im Kaiserstuhl,Oberbergen,residential,25,0
Vogtsburg im Kaiserstuhl,Oberbergen,residential,30,0
Vogtsburg im Kaiserstuhl,Oberbergen,residential,40,0
Vogtsburg im Kaiserstuhl,Oberbergen,residential,120,0
Vogtsburg im Kaiserstuhl,Oberbergen,unbekannt,0,0
Vogtsburg im Kaiserstuhl,Oberbergen,unbekannt,5,53
Vogtsburg im Kaiserstuhl,Oberbergen,unbekannt,10,126
Vogtsburg im Kaiserstuhl,Oberbergen,unbekannt,15,86
Vogtsburg im Kaiserstuhl,Oberbergen,unbekannt,20,0
Vogtsburg im Kaiserstuhl,Oberbergen,unbekannt,25,0
Vogtsburg im Kaiserstuhl,Oberbergen,unbekannt,30,0
Vogtsburg im Kaiserstuhl,Oberbergen,unbekannt,40,0
Vogtsburg im Kaiserstuhl,Oberbergen,unbekannt,120,15
Vogtsburg im Kaiserstuhl,Schelingen,commercial,0,0
Vogtsburg im Kaiserstuhl,Schelingen,commercial,5,0
Vogtsburg im Kaiserstuhl,Schelingen,commercial,10,0
Vogtsburg im Kaiserstuhl,Schelingen,commercial,15,0
Vogtsburg im Kaiserstuhl,Schelingen,commercial,20,0
Vogtsburg im Kaiserstuhl,Schelingen,commercial,25,0
Vogtsburg im Kaiserstuhl,Schelingen,commercial,30,0
Vogtsburg im Kaiserstuhl,Schelingen,commercial,40,0
Vogtsburg im Kaiserstuhl,Schelingen,commercial,120,0
Vogtsburg im Kaiserstuhl,Schelingen,farmyard,0,0
Vogtsburg im Kaiserstuhl,Schelingen,farmyard,5,0
Vogtsburg im Kaiserstuhl,Schelingen,farmyard,10,0
Vogtsburg im Kaiserstuhl,Schelingen,farmyard,15,0
Vogtsburg im Kaiserstuhl,Schelingen,farmyard,20,0
Vogtsburg im Kaiserstuhl,Schelingen,farmyard,25,0
Vogtsburg im Kaiserstuhl,Schelingen,farmyard,30,0
Vogtsburg im Kaiserstuhl,Schelingen,farmyard,40,1
Vogtsburg im Kaiserstuhl,Schelingen,farmyard,120,0
Vogtsburg im Kaiserstuhl,Schelingen,industrial,0,0
Vogtsburg im Kaiserstuhl,Schelingen,industrial,5,0
Vogtsburg im Kaiserstuhl,Schelingen,industrial,10,0
Vogtsburg im Kaiserstuhl,Schelingen,industrial,15,0
Vogtsburg im Kaiserstuhl,Schelingen,industrial,20,0
Vogtsburg im Kaiserstuhl,Schelingen,industrial,25,0
Vogtsburg im Kaiserstuhl,Schelingen,industrial,30,0
Vogtsburg im Kaiserstuhl,Schelingen,industrial,40,0
Vogtsburg im Kaiserstuhl,Schelingen,industrial,120,0
Vogtsburg im Kaiserstuhl,Schelingen,residential,0,0
Vogtsburg im Kaiserstuhl,Schelingen,residential,5,0
Vogtsburg im Kaiserstuhl,Schelingen,residential,10,0
Vogtsburg im Kaiserstuhl,Schelingen,residential,15,0
Vogtsburg im Kaiserstuhl,Schelingen,residential,20,0
Vogtsburg im Kaiserstuhl,Schelingen,residential,25,0
Vogtsburg im Kaiserstuhl,Schelingen,residential,30,0
Vogtsburg im Kaiserstuhl,Schelingen,residential,40,0
Vogtsburg im Kaiserstuhl,Schelingen,residential,120,7
Vogtsburg im Kaiserstuhl,Schelingen,unbekannt,0,0
Vogtsburg im Kaiserstuhl,Schelingen,unbekannt,5,0
Vogtsburg im Kaiserstuhl,Schelingen,unbekannt,10,0
Vogtsburg im Kaiserstuhl,Schelingen,unbekannt,15,0
Vogtsburg im Kaiserstuhl,Schelingen,unbekannt,20,0
Vogtsburg im Kaiserstuhl,Schelingen,unbekannt,25,0
Vogtsburg im Kaiserstuhl,Schelingen,unbekannt,30,1
Vogtsburg im Kaiserstuhl,Schelingen,unbekannt,40,47
Vogtsburg im Kaiserstuhl,Schelingen,unbekannt,120,69
Vogtsburg im Kaiserstuhl,Oberrotweil,commercial,0,0
Vogtsburg im Kaiserstuhl,Oberrotweil,commercial,5,0
Vogtsburg im Kaiserstuhl,Oberrotweil,commercial,10,0
Vogtsburg im Kaiserstuhl,Oberrotweil,commercial,15,1
Vogtsburg im Kaiserstuhl,Oberrotweil,commercial,20,3
Vogtsburg im Kaiserstuhl,Oberrotweil,commercial,25,0
Vogtsburg im Kaiserstuhl,Oberrotweil,commercial,30,0
Vogtsburg im Kaiserstuhl,Oberrotweil,commercial,40,0
Vogtsburg im Kaiserstuhl,Oberrotweil,commercial,120,0
Vogtsburg im Kaiserstuhl,Oberrotweil,farmyard,0,0
Vogtsburg im Kaiserstuhl,Oberrotweil,farmyard,5,0
Vogtsburg im Kaiserstuhl,Oberrotweil,farmyard,10,0
Vogtsburg im Kaiserstuhl,Oberrotweil,farmyard,15,0
