entity_id,state,last_changed
sensor.haushalt_positive_active_energy_total,2481116.9,2023-06-11T02:00:00.000Z
sensor.haushalt_positive_active_energy_total,2481271.6,2023-06-11T03:00:00.000Z
sensor.haushalt_positive_active_energy_total,2481273.3,2023-06-11T04:00:00.000Z
sensor.haushalt_positive_active_energy_total,2481273.3,2023-06-11T05:00:00.000Z
sensor.haushalt_positive_active_energy_total,2481274.4,2023-06-11T06:00:00.000Z
sensor.haushalt_positive_active_energy_total,2481274.4,2023-06-11T07:00:00.000Z
sensor.haushalt_positive_active_energy_total,2481325.6,2023-06-11T14:00:00.000Z
sensor.haushalt_positive_active_energy_total,2481325.6,2023-06-11T15:00:00.000Z
sensor.haushalt_positive_active_energy_total,2481423.1,2023-06-11T16:00:00.000Z
sensor.haushalt_positive_active_energy_total,2481423.1,2023-06-11T17:00:00.000Z
sensor.haushalt_positive_active_energy_total,2481496.1,2023-06-11T18:00:00.000Z
sensor.haushalt_positive_active_energy_total,2481696.7,2023-06-11T19:00:00.000Z
sensor.haushalt_positive_active_energy_total,2481877.7,2023-06-11T20:00:00.000Z
sensor.haushalt_positive_active_energy_total,2482082.6,2023-06-11T21:00:00.000Z
sensor.haushalt_positive_active_energy_total,2482340.3,2023-06-11T22:00:00.000Z
sensor.haushalt_positive_active_energy_total,2482534.1,2023-06-11T23:00:00.000Z
sensor.haushalt_positive_active_energy_total,2482712.6,2023-06-12T00:00:00.000Z
sensor.haushalt_positive_active_energy_total,2482867.7,2023-06-12T01:00:00.000Z
sensor.haushalt_positive_active_energy_total,2483035.1,2023-06-12T02:00:00.000Z
sensor.haushalt_positive_active_energy_total,2483193.6,2023-06-12T03:00:00.000Z
sensor.haushalt_positive_active_energy_total,2483195.9,2023-06-12T04:00:00.000Z
sensor.haushalt_positive_active_energy_total,2483195.9,2023-06-12T05:00:00.000Z
sensor.haushalt_positive_active_energy_total,2483206.6,2023-06-12T18:00:00.000Z
sensor.haushalt_positive_active_energy_total,2483442.2,2023-06-12T19:00:00.000Z
sensor.haushalt_positive_active_energy_total,2483856.5,2023-06-12T20:00:00.000Z
sensor.haushalt_positive_active_energy_total,2484099.9,2023-06-12T21:00:00.000Z
sensor.haushalt_positive_active_energy_total,2484277.6,2023-06-12T22:00:00.000Z
sensor.haushalt_positive_active_energy_total,2484443,2023-06-12T23:00:00.000Z
sensor.haushalt_positive_active_energy_total,2484612,2023-06-13T00:00:00.000Z
sensor.haushalt_positive_active_energy_total,2484767.1,2023-06-13T01:00:00.000Z
sensor.haushalt_positive_active_energy_total,2484932.8,2023-06-13T02:00:00.000Z
sensor.haushalt_positive_active_energy_total,2485069.8,2023-06-13T03:00:00.000Z
sensor.haushalt_positive_active_energy_total,2485074.3,2023-06-13T04:00:00.000Z
sensor.haushalt_positive_active_energy_total,2485074.8,2023-06-13T05:00:00.000Z
sensor.haushalt_positive_active_energy_total,2485224.4,2023-06-13T06:00:00.000Z
sensor.haushalt_positive_active_energy_total,2485224.4,2023-06-13T07:00:00.000Z
sensor.haushalt_positive_active_energy_total,2485239.5,2023-06-13T18:00:00.000Z
sensor.haushalt_positive_active_energy_total,2485462.7,2023-06-13T19:00:00.000Z
sensor.haushalt_positive_active_energy_total,2485861,2023-06-13T20:00:00.000Z
sensor.haushalt_positive_active_energy_total,2486179.8,2023-06-13T21:00:00.000Z
sensor.haushalt_positive_active_energy_total,2486380.9,2023-06-13T22:00:00.000Z
sensor.haushalt_positive_active_energy_total,2486547.5,2023-06-13T23:00:00.000Z
sensor.haushalt_positive_active_energy_total,2486715,2023-06-14T00:00:00.000Z
sensor.haushalt_positive_active_energy_total,2486883.2,2023-06-14T01:00:00.000Z
sensor.haushalt_positive_active_energy_total,2487046,2023-06-14T02:00:00.000Z
sensor.haushalt_positive_active_energy_total,2487216.3,2023-06-14T03:00:00.000Z
sensor.haushalt_positive_active_energy_total,2487221.2,2023-06-14T04:00:00.000Z
sensor.haushalt_positive_active_energy_total,2487253.2,2023-06-14T05:00:00.000Z
sensor.haushalt_positive_active_energy_total,2487554.3,2023-06-14T06:00:00.000Z
sensor.haushalt_positive_active_energy_total,2487554.3,2023-06-14T07:00:00.000Z
sensor.haushalt_positive_active_energy_total,2487556.9,2023-06-14T18:00:00.000Z
sensor.haushalt_positive_active_energy_total,2487740.9,2023-06-14T19:00:00.000Z
sensor.haushalt_positive_active_energy_total,2487984,2023-06-14T20:00:00.000Z
sensor.haushalt_positive_active_energy_total,2488254.8,2023-06-14T21:00:00.000Z
sensor.haushalt_positive_active_energy_total,2488474.3,2023-06-14T22:00:00.000Z
sensor.haushalt_positive_active_energy_total,2488657.8,2023-06-14T23:00:00.000Z
sensor.haushalt_positive_active_energy_total,2488832.2,2023-06-15T00:00:00.000Z
sensor.haushalt_positive_active_energy_total,2489018.3,2023-06-15T01:00:00.000Z
sensor.haushalt_positive_active_energy_total,2489175.7,2023-06-15T02:00:00.000Z
sensor.haushalt_positive_active_energy_total,2489334.8,2023-06-15T03:00:00.000Z
sensor.haushalt_positive_active_energy_total,2489341.6,2023-06-15T04:00:00.000Z
sensor.haushalt_positive_active_energy_total,2489384.1,2023-06-15T05:00:00.000Z
sensor.haushalt_positive_active_energy_total,2489533.6,2023-06-15T06:00:00.000Z
sensor.haushalt_positive_active_energy_total,2489533.6,2023-06-15T07:00:00.000Z
sensor.haushalt_positive_active_energy_total,2489539,2023-06-15T15:00:00.000Z
sensor.haushalt_positive_active_energy_total,2489544.6,2023-06-15T16:00:00.000Z
sensor.haushalt_positive_active_energy_total,2489544.6,2023-06-15T17:00:00.000Z
sensor.haushalt_positive_active_energy_total,2489722.9,2023-06-15T18:00:00.000Z
sensor.haushalt_positive_active_energy_total,2489925.7,2023-06-15T19:00:00.000Z
sensor.haushalt_positive_active_energy_total,2490219.1,2023-06-15T20:00:00.000Z
sensor.haushalt_positive_active_energy_total,2490458,2023-06-15T21:00:00.000Z
sensor.haushalt_positive_active_energy_total,2490653.8,2023-06-15T22:00:00.000Z
sensor.haushalt_positive_active_energy_total,2490869.6,2023-06-15T23:00:00.000Z
sensor.haushalt_positive_active_energy_total,2491050.5,2023-06-16T00:00:00.000Z
sensor.haushalt_positive_active_energy_total,2491237.3,2023-06-16T01:00:00.000Z
sensor.haushalt_positive_active_energy_total,2491439.7,2023-06-16T02:00:00.000Z
sensor.haushalt_positive_active_energy_total,2491609.3,2023-06-16T03:00:00.000Z
sensor.haushalt_positive_active_energy_total,2491619.2,2023-06-16T04:00:00.000Z
sensor.haushalt_positive_active_energy_total,2491619.2,2023-06-16T05:00:00.000Z
sensor.haushalt_positive_active_energy_total,2491688.3,2023-06-16T06:00:00.000Z
sensor.haushalt_positive_active_energy_total,2491725.9,2023-06-16T07:00:00.000Z
sensor.haushalt_positive_active_energy_total,2491725.9,2023-06-16T08:00:00.000Z
sensor.haushalt_positive_active_energy_total,2491731.6,2023-06-16T11:00:00.000Z
sensor.haushalt_positive_active_energy_total,2491731.6,2023-06-16T12:00:00.000Z
sensor.haushalt_positive_active_energy_total,2491753.2,2023-06-16T18:00:00.000Z
sensor.haushalt_positive_active_energy_total,2492044.3,2023-06-16T19:00:00.000Z
sensor.haushalt_positive_active_energy_total,2492416.7,2023-06-16T20:00:00.000Z
sensor.haushalt_positive_active_energy_total,2492674,2023-06-16T21:00:00.000Z
sensor.haushalt_positive_active_energy_total,2492865.6,2023-06-16T22:00:00.000Z
sensor.haushalt_positive_active_energy_total,2493058,2023-06-16T23:00:00.000Z
sensor.haushalt_positive_active_energy_total,2493233.5,2023-06-17T00:00:00.000Z
sensor.haushalt_positive_active_energy_total,2493414,2023-06-17T01:00:00.000Z
sensor.haushalt_positive_active_energy_total,2493594.2,2023-06-17T02:00:00.000Z
sensor.haushalt_positive_active_energy_total,2493740.5,2023-06-17T03:00:00.000Z
sensor.haushalt_positive_active_energy_total,2493743.1,2023-06-17T04:00:00.000Z
sensor.haushalt_positive_active_energy_total,2493743.2,2023-06-17T05:00:00.000Z
sensor.haushalt_positive_active_energy_total,2493743.2,2023-06-17T06:00:00.000Z
sensor.haushalt_positive_active_energy_total,2493747.2,2023-06-17T07:00:00.000Z
sensor.haushalt_positive_active_energy_total,2493747.2,2023-06-17T08:00:00.000Z
sensor.haushalt_positive_active_energy_total,2493898,2023-06-17T16:00:00.000Z
sensor.haushalt_positive_active_energy_total,2494118.8,2023-06-17T17:00:00.000Z
sensor.haushalt_positive_active_energy_total,2494663.6,2023-06-17T18:00:00.000Z
sensor.haushalt_positive_active_energy_total,2494982.5,2023-06-17T19:00:00.000Z
sensor.haushalt_positive_active_energy_total,2495251.9,2023-06-17T20:00:00.000Z
sensor.haushalt_positive_active_energy_total,2495478.9,2023-06-17T21:00:00.000Z
sensor.haushalt_positive_active_energy_total,2495721.3,2023-06-17T22:00:00.000Z
sensor.haushalt_positive_active_energy_total,2495908.3,2023-06-17T23:00:00.000Z
sensor.haushalt_positive_active_energy_total,2496098.1,2023-06-18T00:00:00.000Z
sensor.haushalt_positive_active_energy_total,2496289,2023-06-18T01:00:00.000Z
sensor.haushalt_positive_active_energy_total,2496473,2023-06-18T02:00:00.000Z
sensor.haushalt_positive_active_energy_total,2496664.4,2023-06-18T03:00:00.000Z
sensor.haushalt_positive_active_energy_total,2496690.6,2023-06-18T04:00:00.000Z
sensor.haushalt_positive_active_energy_total,2496690.6,2023-06-18T05:00:00.000Z
sensor.haushalt_positive_active_energy_total,2496739.5,2023-06-18T07:00:00.000Z
sensor.haushalt_positive_active_energy_total,2496739.5,2023-06-18T08:00:00.000Z
sensor.haushalt_positive_active_energy_total,2496809.4,2023-06-18T16:00:00.000Z
sensor.haushalt_positive_active_energy_total,2497083.8,2023-06-18T17:00:00.000Z
sensor.haushalt_positive_active_energy_total,2497255.3,2023-06-18T18:00:00.000Z
sensor.haushalt_positive_active_energy_total,2497646.1,2023-06-18T19:00:00.000Z
sensor.haushalt_positive_active_energy_total,2498074.9,2023-06-18T20:00:00.000Z
sensor.haushalt_positive_active_energy_total,2498311.3,2023-06-18T21:00:00.000Z
sensor.haushalt_positive_active_energy_total,2498528.6,2023-06-18T22:00:00.000Z
sensor.haushalt_positive_active_energy_total,2498727,2023-06-18T23:00:00.000Z
sensor.haushalt_positive_active_energy_total,2498912.6,2023-06-19T00:00:00.000Z
sensor.haushalt_positive_active_energy_total,2499106.8,2023-06-19T01:00:00.000Z
sensor.haushalt_positive_active_energy_total,2499288.4,2023-06-19T02:00:00.000Z
sensor.haushalt_positive_active_energy_total,2499537.9,2023-06-19T03:00:00.000Z
sensor.haushalt_positive_active_energy_total,2499592.6,2023-06-19T04:00:00.000Z
sensor.haushalt_positive_active_energy_total,2499592.6,2023-06-19T05:00:00.000Z
sensor.haushalt_positive_active_energy_total,2499642.6,2023-06-19T13:00:00.000Z
sensor.haushalt_positive_active_energy_total,2499642.6,2023-06-19T14:00:00.000Z
sensor.haushalt_positive_active_energy_total,2499668,2023-06-19T15:00:00.000Z
sensor.haushalt_positive_active_energy_total,2499673.7,2023-06-19T16:00:00.000Z
sensor.haushalt_positive_active_energy_total,2499673.7,2023-06-19T17:00:00.000Z
sensor.haushalt_positive_active_energy_total,2499727.3,2023-06-19T18:00:00.000Z
sensor.haushalt_positive_active_energy_total,2500571.3,2023-06-19T19:00:00.000Z
sensor.haushalt_positive_active_energy_total,2500968.6,2023-06-19T20:00:00.000Z
sensor.haushalt_positive_active_energy_total,2501460.9,2023-06-19T21:00:00.000Z
sensor.haushalt_positive_active_energy_total,2501658.4,2023-06-19T22:00:00.000Z
sensor.haushalt_positive_active_energy_total,2501906.7,2023-06-19T23:00:00.000Z
sensor.haushalt_positive_active_energy_total,2502131.1,2023-06-20T00:00:00.000Z
sensor.haushalt_positive_active_energy_total,2502315.7,2023-06-20T01:00:00.000Z
sensor.haushalt_positive_active_energy_total,2502503.1,2023-06-20T02:00:00.000Z
sensor.haushalt_positive_active_energy_total,2502665,2023-06-20T03:00:00.000Z
sensor.haushalt_positive_active_energy_total,2502668.7,2023-06-20T04:00:00.000Z
sensor.haushalt_positive_active_energy_total,2502668.7,2023-06-20T05:00:00.000Z
sensor.haushalt_positive_active_energy_total,2502680.8,2023-06-20T15:00:00.000Z
sensor.haushalt_positive_active_energy_total,2502754,2023-06-20T16:00:00.000Z
sensor.haushalt_positive_active_energy_total,2502899.2,2023-06-20T17:00:00.000Z
sensor.haushalt_positive_active_energy_total,2503239.1,2023-06-20T18:00:00.000Z
sensor.haushalt_positive_active_energy_total,2503569.5,2023-06-20T19:00:00.000Z
sensor.haushalt_positive_active_energy_total,2503953.4,2023-06-20T20:00:00.000Z
sensor.haushalt_positive_active_energy_total,2504198.8,2023-06-20T21:00:00.000Z
sensor.haushalt_positive_active_energy_total,2504412.9,2023-06-20T22:00:00.000Z
sensor.haushalt_positive_active_energy_total,2504606.8,2023-06-20T23:00:00.000Z
sensor.haushalt_positive_active_energy_total,2504785,2023-06-21T00:00:00.000Z
sensor.haushalt_positive_active_energy_total,2504949,2023-06-21T01:00:00.000Z
sensor.haushalt_positive_active_energy_total,2505110.1,2023-06-21T02:00:00.000Z
sensor.haushalt_positive_active_energy_total,2505279.8,2023-06-21T03:00:00.000Z
sensor.haushalt_positive_active_energy_total,2505320,2023-06-21T04:00:00.000Z
sensor.haushalt_positive_active_energy_total,2505323.5,2023-06-21T05:00:00.000Z
sensor.haushalt_positive_active_energy_total,2505671.2,2023-06-21T06:00:00.000Z
sensor.haushalt_positive_active_energy_total,2505838.3,2023-06-21T07:00:00.000Z
sensor.haushalt_positive_active_energy_total,2505842.2,2023-06-21T08:00:00.000Z
sensor.haushalt_positive_active_energy_total,2505842.2,2023-06-21T09:00:00.000Z
sensor.haushalt_positive_active_energy_total,2506286.1,2023-06-21T15:00:00.000Z
sensor.haushalt_positive_active_energy_total,2506371.2,2023-06-21T16:00:00.000Z
sensor.haushalt_positive_active_energy_total,2506371.2,2023-06-21T17:00:00.000Z
sensor.haushalt_positive_active_energy_total,2506606.4,2023-06-21T18:00:00.000Z
sensor.haushalt_positive_active_energy_total,2507057.1,2023-06-21T19:00:00.000Z
sensor.haushalt_positive_active_energy_total,2507431.8,2023-06-21T20:00:00.000Z
sensor.haushalt_positive_active_energy_total,2507660.8,2023-06-21T21:00:00.000Z
sensor.haushalt_positive_active_energy_total,2507877.4,2023-06-21T22:00:00.000Z
sensor.haushalt_positive_active_energy_total,2508078.7,2023-06-21T23:00:00.000Z
sensor.haushalt_positive_active_energy_total,2508260.6,2023-06-22T00:00:00.000Z
sensor.haushalt_positive_active_energy_total,2508443.1,2023-06-22T01:00:00.000Z
sensor.haushalt_positive_active_energy_total,2508619.1,2023-06-22T02:00:00.000Z
sensor.haushalt_positive_active_energy_total,2508769.6,2023-06-22T03:00:00.000Z
sensor.haushalt_positive_active_energy_total,2508774.1,2023-06-22T04:00:00.000Z
sensor.haushalt_positive_active_energy_total,2508774.1,2023-06-22T05:00:00.000Z
sensor.haushalt_positive_active_energy_total,2508791.9,2023-06-22T06:00:00.000Z
sensor.haushalt_positive_active_energy_total,2508794,2023-06-22T07:00:00.000Z
sensor.haushalt_positive_active_energy_total,2508794,2023-06-22T08:00:00.000Z
sensor.haushalt_positive_active_energy_total,2509553.3,2023-06-22T17:00:00.000Z
